ID,First Name,Last Name,Area Code,Location Code,Date,Time,Contact
789,Santos,Butler,13145,24,2020-08-12,12:00,"582, 467, 883, 861"
883,Guadalupe,Gonzales,13145,24,2020-08-12,12:00,"582, 789, 467, 861"
861,Julian,Laur,13145,24,2020-08-12,12:00,"582, 789, 883, 467"
467,Gary,Thomas,14593,19,2020-08-12,12:30,577
577,Gene,Richardson,14593,19,2020-08-12,12:30,467
467,Gary,Thomas,14155,44,2020-08-13,10:00,"824, 163"
824,Maggie,Johnson,14155,44,2020-08-13,10:00,"467, 163"
163,Susanna,Burdell,14155,44,2020-08-13,10:00,"824, 467"
468,Audrey,Chambers,10760,18,2020-08-11,20:00,None
468,Audrey,Chambers,11028,1,2020-08-13,16:00,993
993,Aileen,Adams,11028,1,2020-08-13,16:00,468
468,Audrey,Chambers,11721,78,2020-08-10,7:30,"630, 152, 148, 847"
630,Cameron,Pelton,11721,78,2020-08-10,7:30,"468, 152, 148, 847"
152,James,Barnes,11721,78,2020-08-10,7:30,"630, 468, 148, 847"
148,Robert,Nutt,11721,78,2020-08-10,7:30,"630, 152, 468, 847"
847,Thomas,Valdez,11721,78,2020-08-10,7:30,"630, 152, 148, 468"
469,Brian,Harvey,12973,16,2020-08-12,18:00,308
308,Susan,Robinson,12973,16,2020-08-12,18:00,469
470,Michael,Wirth,11736,9,2020-08-13,21:30,"914, 29, 235, 190"
914,Charlene,Freeman,11736,9,2020-08-13,21:30,"470, 29, 235, 190"
29,Jennifer,Black,11736,9,2020-08-13,21:30,"914, 470, 235, 190"
235,Jeremy,Velasquez,11736,9,2020-08-13,21:30,"914, 29, 470, 190"
190,Carlos,Starrs,11736,9,2020-08-13,21:30,"914, 29, 235, 470"
470,Michael,Wirth,12014,75,2020-08-14,11:30,134
134,Charles,Elmore,12014,75,2020-08-14,11:30,470
472,Brendan,Ross,11904,41,2020-08-14,17:30,None
472,Brendan,Ross,13216,59,2020-08-11,10:30,"184, 977, 419, 715"
184,Laura,Novotny,13216,59,2020-08-11,10:30,"472, 977, 419, 715"
977,Wesley,Pascoe,13216,59,2020-08-11,10:30,"184, 472, 419, 715"
419,Elizabeth,Franklin,13216,59,2020-08-11,10:30,"184, 977, 472, 715"
715,Darrin,Walton,13216,59,2020-08-11,10:30,"184, 977, 419, 472"
472,Brendan,Ross,12804,4,2020-08-14,21:30,None
472,Brendan,Ross,11372,7,2020-08-15,8:30,None
474,Frankie,Davis,13413,19,2020-08-12,10:30,"962, 548"
962,Aaron,Roy,13413,19,2020-08-12,10:30,"474, 548"
548,Bernard,Gregory,13413,19,2020-08-12,10:30,"962, 474"
475,Violet,Lowe,14970,61,2020-08-12,22:00,None
475,Violet,Lowe,11287,1,2020-08-09,8:00,800
800,Tammie,Parent,11287,1,2020-08-09,8:00,475
475,Violet,Lowe,13469,88,2020-08-15,7:30,None
475,Violet,Lowe,11756,51,2020-08-15,16:00,"92, 239, 555, 930"
92,Emily,Marte,11756,51,2020-08-15,16:00,"475, 239, 555, 930"
239,Judy,Long,11756,51,2020-08-15,16:00,"92, 475, 555, 930"
555,Diane,Manning,11756,51,2020-08-15,16:00,"92, 239, 475, 930"
930,April,Simmerman,11756,51,2020-08-15,16:00,"92, 239, 555, 475"
475,Violet,Lowe,11145,72,2020-08-13,13:00,None
475,Violet,Lowe,14140,28,2020-08-11,13:30,None
476,Sean,Sinclair,10963,33,2020-08-12,11:30,None
476,Sean,Sinclair,11435,45,2020-08-14,8:00,None
476,Sean,Sinclair,13334,60,2020-08-15,15:30,None
476,Sean,Sinclair,10209,8,2020-08-11,22:30,951
951,Michele,Quinones,10209,8,2020-08-11,22:30,476
476,Sean,Sinclair,12202,87,2020-08-14,15:30,"548, 891"
548,Bernard,Gregory,12202,87,2020-08-14,15:30,"476, 891"
891,Jorge,Rogers,12202,87,2020-08-14,15:30,"548, 476"
477,Betty,Smith,14191,8,2020-08-12,23:30,None
477,Betty,Smith,14389,51,2020-08-15,7:00,None
477,Betty,Smith,11813,94,2020-08-11,11:30,"564, 45, 818"
564,William,Miller,11813,94,2020-08-11,11:30,"477, 45, 818"
45,Richard,Mathis,11813,94,2020-08-11,11:30,"564, 477, 818"
818,Nancy,Phipps,11813,94,2020-08-11,11:30,"564, 45, 477"
477,Betty,Smith,12243,37,2020-08-09,18:00,"577, 578"
577,Gene,Richardson,12243,37,2020-08-09,18:00,"477, 578"
578,Lila,Day,12243,37,2020-08-09,18:00,"577, 477"
477,Betty,Smith,13154,18,2020-08-13,14:30,"982, 261, 407"
982,Joseph,Herring,13154,18,2020-08-13,14:30,"477, 261, 407"
261,Deborah,Flood,13154,18,2020-08-13,14:30,"982, 477, 407"
407,Cynthia,Arnold,13154,18,2020-08-13,14:30,"982, 261, 477"
478,Mark,Anderson,12618,84,2020-08-13,9:30,833
833,John,Mccollum,12618,84,2020-08-13,9:30,478
478,Mark,Anderson,10128,15,2020-08-12,19:00,"89, 98, 742, 572"
89,Janice,Shaw,10128,15,2020-08-12,19:00,"478, 98, 742, 572"
98,Jacob,Upchurch,10128,15,2020-08-12,19:00,"89, 478, 742, 572"
742,Pamela,Macias,10128,15,2020-08-12,19:00,"89, 98, 478, 572"
572,Richard,Simpkins,10128,15,2020-08-12,19:00,"89, 98, 742, 478"
478,Mark,Anderson,11385,71,2020-08-11,9:00,None
479,Peter,Luciani,11027,9,2020-08-14,10:30,None
479,Peter,Luciani,13050,73,2020-08-11,8:30,"672, 603, 32, 855"
672,John,Dameron,13050,73,2020-08-11,8:30,"479, 603, 32, 855"
603,Robert,Eden,13050,73,2020-08-11,8:30,"672, 479, 32, 855"
32,Michael,Singleton,13050,73,2020-08-11,8:30,"672, 603, 479, 855"
855,Paula,Wischmeier,13050,73,2020-08-11,8:30,"672, 603, 32, 479"
479,Peter,Luciani,10658,61,2020-08-09,23:30,None
479,Peter,Luciani,11286,61,2020-08-11,7:00,"459, 749, 701"
459,Joseph,Allah,11286,61,2020-08-11,7:00,"479, 749, 701"
749,Whitney,Brown,11286,61,2020-08-11,7:00,"459, 479, 701"
701,Kevin,Johnson,11286,61,2020-08-11,7:00,"459, 749, 479"
479,Peter,Luciani,13420,24,2020-08-09,20:00,None
479,Peter,Luciani,10570,25,2020-08-10,11:30,None
480,Amanda,Molina,10366,32,2020-08-12,12:00,None
480,Amanda,Molina,10388,92,2020-08-14,23:30,None
480,Amanda,Molina,11557,57,2020-08-09,14:00,"844, 765, 262"
844,Lance,Langford,11557,57,2020-08-09,14:00,"480, 765, 262"
765,Raymond,Mccloskey,11557,57,2020-08-09,14:00,"844, 480, 262"
262,Glenda,Saville,11557,57,2020-08-09,14:00,"844, 765, 480"
480,Amanda,Molina,12705,90,2020-08-13,16:00,None
481,Lloyd,Cook,13681,10,2020-08-15,9:00,None
481,Lloyd,Cook,11651,2,2020-08-14,17:30,"505, 362, 167"
505,Howard,Walker,11651,2,2020-08-14,17:30,"481, 362, 167"
362,George,Jackson,11651,2,2020-08-14,17:30,"505, 481, 167"
167,Jeffrey,Anderson,11651,2,2020-08-14,17:30,"505, 362, 481"
481,Lloyd,Cook,12495,31,2020-08-14,21:00,None
483,Edna,Hearnsberger,12564,100,2020-08-11,20:00,None
483,Edna,Hearnsberger,11485,73,2020-08-14,11:30,"79, 696, 820, 74"
79,Tom,Parks,11485,73,2020-08-14,11:30,"483, 696, 820, 74"
696,Irving,Jock,11485,73,2020-08-14,11:30,"79, 483, 820, 74"
820,Geraldine,Zenon,11485,73,2020-08-14,11:30,"79, 696, 483, 74"
74,Joann,Sanders,11485,73,2020-08-14,11:30,"79, 696, 820, 483"
483,Edna,Hearnsberger,13664,5,2020-08-10,18:00,"385, 353, 42"
385,Brian,Morales,13664,5,2020-08-10,18:00,"483, 353, 42"
353,Donna,Parsons,13664,5,2020-08-10,18:00,"385, 483, 42"
42,Jim,Zasso,13664,5,2020-08-10,18:00,"385, 353, 483"
484,James,Dowden,13092,77,2020-08-09,12:00,None
485,Gladys,Kim,11093,3,2020-08-11,15:30,595
595,Grant,Doolittle,11093,3,2020-08-11,15:30,485
485,Gladys,Kim,14351,15,2020-08-11,17:00,"23, 109, 963, 925"
23,Cary,Wince,14351,15,2020-08-11,17:00,"485, 109, 963, 925"
109,Rodney,Reynolds,14351,15,2020-08-11,17:00,"23, 485, 963, 925"
963,Ida,Bishop,14351,15,2020-08-11,17:00,"23, 109, 485, 925"
925,Ruth,Rykert,14351,15,2020-08-11,17:00,"23, 109, 963, 485"
486,Kevin,Riesenberg,14792,85,2020-08-14,12:00,None
486,Kevin,Riesenberg,12667,30,2020-08-13,20:30,None
486,Kevin,Riesenberg,11670,44,2020-08-09,15:00,None
487,Christine,Jacobs,10275,94,2020-08-09,12:00,None
488,George,Abraham,10846,66,2020-08-14,15:00,None
488,George,Abraham,12145,4,2020-08-14,13:00,828
828,Lisa,Cole,12145,4,2020-08-14,13:00,488
488,George,Abraham,10960,94,2020-08-15,20:00,None
488,George,Abraham,14836,37,2020-08-12,18:30,None
488,George,Abraham,13323,82,2020-08-10,11:30,10
10,Lisa,Baker,13323,82,2020-08-10,11:30,488
491,Chester,Ramirez,11967,76,2020-08-12,14:00,None
492,Joseph,Caponera,10054,89,2020-08-10,7:30,271
271,Katherine,Brinson,10054,89,2020-08-10,7:30,492
492,Joseph,Caponera,14080,92,2020-08-13,22:00,"241, 976"
241,Benita,Garcia,14080,92,2020-08-13,22:00,"492, 976"
976,Gary,Reynolds,14080,92,2020-08-13,22:00,"241, 492"
494,Helen,Duren,14371,52,2020-08-13,7:30,None
494,Helen,Duren,14936,5,2020-08-12,21:00,"720, 458, 500"
720,Brandy,Soloveichik,14936,5,2020-08-12,21:00,"494, 458, 500"
458,Kristin,Peacock,14936,5,2020-08-12,21:00,"720, 494, 500"
500,Allen,Jackson,14936,5,2020-08-12,21:00,"720, 458, 494"
496,Kristen,Culver,12138,94,2020-08-14,19:00,800
800,Tammie,Parent,12138,94,2020-08-14,19:00,496
496,Kristen,Culver,14330,2,2020-08-11,10:30,"186, 329, 226, 435"
186,Earl,Reveles,14330,2,2020-08-11,10:30,"496, 329, 226, 435"
329,Karen,Cruz,14330,2,2020-08-11,10:30,"186, 496, 226, 435"
226,Marie,Villa,14330,2,2020-08-11,10:30,"186, 329, 496, 435"
435,Victor,Hudson,14330,2,2020-08-11,10:30,"186, 329, 226, 496"
496,Kristen,Culver,12206,48,2020-08-14,14:30,679
679,Harold,Dombrowski,12206,48,2020-08-14,14:30,496
496,Kristen,Culver,12747,47,2020-08-09,14:30,"703, 620, 899, 331"
703,Justin,Christman,12747,47,2020-08-09,14:30,"496, 620, 899, 331"
620,Willie,Johnson,12747,47,2020-08-09,14:30,"703, 496, 899, 331"
899,Betty,Gutierrez,12747,47,2020-08-09,14:30,"703, 620, 496, 331"
331,Linda,Meisner,12747,47,2020-08-09,14:30,"703, 620, 899, 496"
496,Kristen,Culver,11068,79,2020-08-14,16:00,None
497,Deanna,Hecht,11201,40,2020-08-10,10:00,None
497,Deanna,Hecht,13272,43,2020-08-10,13:00,None
497,Deanna,Hecht,14636,68,2020-08-09,23:30,"776, 526, 123"
776,Tina,Happel,14636,68,2020-08-09,23:30,"497, 526, 123"
526,Ruth,Choquette,14636,68,2020-08-09,23:30,"776, 497, 123"
123,Dortha,Degeyter,14636,68,2020-08-09,23:30,"776, 526, 497"
497,Deanna,Hecht,11147,16,2020-08-14,19:30,993
993,Aileen,Adams,11147,16,2020-08-14,19:30,497
497,Deanna,Hecht,10948,25,2020-08-13,20:30,"839, 142"
839,Milton,Thomas,10948,25,2020-08-13,20:30,"497, 142"
142,Evangelina,Furr,10948,25,2020-08-13,20:30,"839, 497"
498,Michael,Williams,11473,88,2020-08-13,14:30,None
498,Michael,Williams,14200,99,2020-08-10,20:00,None
498,Michael,Williams,10861,44,2020-08-13,17:30,"948, 318, 285"
948,Stephen,Woods,10861,44,2020-08-13,17:30,"498, 318, 285"
318,Sara,Ledoux,10861,44,2020-08-13,17:30,"948, 498, 285"
285,Ray,Blankenbaker,10861,44,2020-08-13,17:30,"948, 318, 498"
499,Ronnie,Warner,11145,49,2020-08-12,20:30,"923, 697"
923,Pamela,Mcgregor,11145,49,2020-08-12,20:30,"499, 697"
697,Anthony,Oh,11145,49,2020-08-12,20:30,"923, 499"
499,Ronnie,Warner,10500,36,2020-08-13,21:30,"993, 338, 809, 274"
993,Aileen,Adams,10500,36,2020-08-13,21:30,"499, 338, 809, 274"
338,Michael,Pettit,10500,36,2020-08-13,21:30,"993, 499, 809, 274"
809,Doug,Mapston,10500,36,2020-08-13,21:30,"993, 338, 499, 274"
274,Darrel,Thompson,10500,36,2020-08-13,21:30,"993, 338, 809, 499"
499,Ronnie,Warner,13089,46,2020-08-12,15:00,None
499,Ronnie,Warner,14693,93,2020-08-13,19:30,395
395,Tess,Carr,14693,93,2020-08-13,19:30,499
499,Ronnie,Warner,13228,81,2020-08-14,23:30,"572, 517"
572,Richard,Simpkins,13228,81,2020-08-14,23:30,"499, 517"
517,Susan,Anguiano,13228,81,2020-08-14,23:30,"572, 499"
500,Allen,Jackson,10060,47,2020-08-13,14:00,"781, 330, 834"
781,Phyllis,Hinson,10060,47,2020-08-13,14:00,"500, 330, 834"
330,Richard,Knox,10060,47,2020-08-13,14:00,"781, 500, 834"
834,Vanessa,Conlon,10060,47,2020-08-13,14:00,"781, 330, 500"
501,Pat,Pierce,12698,86,2020-08-11,13:30,"695, 997"
695,Gary,Baudino,12698,86,2020-08-11,13:30,"501, 997"
997,Clifford,Hudnall,12698,86,2020-08-11,13:30,"695, 501"
501,Pat,Pierce,12186,98,2020-08-15,8:00,"867, 585, 326"
867,Reed,Wells,12186,98,2020-08-15,8:00,"501, 585, 326"
585,James,Neese,12186,98,2020-08-15,8:00,"867, 501, 326"
326,Frances,Owens,12186,98,2020-08-15,8:00,"867, 585, 501"
501,Pat,Pierce,10262,13,2020-08-11,17:00,None
503,Emily,Williams,11892,58,2020-08-11,19:00,"308, 941, 867, 904"
308,Susan,Robinson,11892,58,2020-08-11,19:00,"503, 941, 867, 904"
941,Shaquita,Masell,11892,58,2020-08-11,19:00,"308, 503, 867, 904"
867,Reed,Wells,11892,58,2020-08-11,19:00,"308, 941, 503, 904"
904,Samuel,Hager,11892,58,2020-08-11,19:00,"308, 941, 867, 503"
503,Emily,Williams,14197,84,2020-08-13,12:00,None
503,Emily,Williams,10297,31,2020-08-14,17:00,527
527,Jeremy,Young,10297,31,2020-08-14,17:00,503
503,Emily,Williams,10838,21,2020-08-15,13:30,None
503,Emily,Williams,11744,20,2020-08-12,7:30,765
765,Raymond,Mccloskey,11744,20,2020-08-12,7:30,503
504,Sandra,Lanier,14588,18,2020-08-13,12:00,None
504,Sandra,Lanier,10026,41,2020-08-09,23:00,"82, 285, 771"
82,Pablo,Mullen,10026,41,2020-08-09,23:00,"504, 285, 771"
285,Ray,Blankenbaker,10026,41,2020-08-09,23:00,"82, 504, 771"
771,William,Shannon,10026,41,2020-08-09,23:00,"82, 285, 504"
504,Sandra,Lanier,10508,91,2020-08-11,19:30,726
726,Howard,Zych,10508,91,2020-08-11,19:30,504
504,Sandra,Lanier,11887,29,2020-08-13,8:00,None
504,Sandra,Lanier,12883,9,2020-08-14,17:30,None
505,Howard,Walker,12256,7,2020-08-15,9:00,None
505,Howard,Walker,12639,83,2020-08-09,21:00,None
506,Elizabeth,Bridge,11527,43,2020-08-13,14:30,"446, 913, 814"
446,Sharon,Oleary,11527,43,2020-08-13,14:30,"506, 913, 814"
913,James,Warner,11527,43,2020-08-13,14:30,"446, 506, 814"
814,Edna,Liu,11527,43,2020-08-13,14:30,"446, 913, 506"
507,Cecil,Bates,12295,43,2020-08-14,11:30,"228, 530, 248, 899"
228,Marilyn,Scott,12295,43,2020-08-14,11:30,"507, 530, 248, 899"
530,Caitlin,Goff,12295,43,2020-08-14,11:30,"228, 507, 248, 899"
248,Beatrice,Wagner,12295,43,2020-08-14,11:30,"228, 530, 507, 899"
899,Betty,Gutierrez,12295,43,2020-08-14,11:30,"228, 530, 248, 507"
507,Cecil,Bates,10394,55,2020-08-11,15:30,187
187,James,Flowers,10394,55,2020-08-11,15:30,507
507,Cecil,Bates,13146,15,2020-08-15,8:30,"175, 235"
175,Kevin,Gonzalez,13146,15,2020-08-15,8:30,"507, 235"
235,Jeremy,Velasquez,13146,15,2020-08-15,8:30,"175, 507"
507,Cecil,Bates,12995,70,2020-08-13,16:00,None
507,Cecil,Bates,14588,45,2020-08-15,18:00,None
507,Cecil,Bates,14193,23,2020-08-13,20:00,"603, 727, 467"
603,Robert,Eden,14193,23,2020-08-13,20:00,"507, 727, 467"
727,Ryan,Polk,14193,23,2020-08-13,20:00,"603, 507, 467"
467,Gary,Thomas,14193,23,2020-08-13,20:00,"603, 727, 507"
508,Darlene,Gould,12541,39,2020-08-12,22:30,None
508,Darlene,Gould,13109,20,2020-08-11,15:00,"174, 971, 624"
174,Thomas,Nolan,13109,20,2020-08-11,15:00,"508, 971, 624"
971,Jennie,Conley,13109,20,2020-08-11,15:00,"174, 508, 624"
624,Adeline,Garrett,13109,20,2020-08-11,15:00,"174, 971, 508"
508,Darlene,Gould,14680,96,2020-08-12,12:00,None
508,Darlene,Gould,12056,25,2020-08-09,10:00,"742, 154"
742,Pamela,Macias,12056,25,2020-08-09,10:00,"508, 154"
154,Catherine,Corley,12056,25,2020-08-09,10:00,"742, 508"
509,Shavon,Heck,11105,97,2020-08-11,22:30,"251, 194, 205"
251,Brian,Pelletier,11105,97,2020-08-11,22:30,"509, 194, 205"
194,Annette,Brown,11105,97,2020-08-11,22:30,"251, 509, 205"
205,Chelsea,Baker,11105,97,2020-08-11,22:30,"251, 194, 509"
510,Robert,Steele,10904,8,2020-08-13,17:30,None
511,Stephen,Smith,12794,75,2020-08-10,12:30,None
512,Mike,Guevara,11922,63,2020-08-12,22:30,None
512,Mike,Guevara,11715,55,2020-08-15,13:30,"785, 386, 94, 349"
785,Veronica,Mcwilliams,11715,55,2020-08-15,13:30,"512, 386, 94, 349"
386,Jerry,Murgia,11715,55,2020-08-15,13:30,"785, 512, 94, 349"
94,William,Moats,11715,55,2020-08-15,13:30,"785, 386, 512, 349"
349,Charles,Chavez,11715,55,2020-08-15,13:30,"785, 386, 94, 512"
512,Mike,Guevara,13047,25,2020-08-10,17:00,None
512,Mike,Guevara,14739,66,2020-08-10,16:30,None
514,Karen,Castro,13147,65,2020-08-09,14:30,None
515,Marty,Warren,13614,65,2020-08-11,23:00,None
516,William,Piatkowski,13633,53,2020-08-09,22:00,"478, 634, 370, 7"
478,Mark,Anderson,13633,53,2020-08-09,22:00,"516, 634, 370, 7"
634,Gloria,Jackman,13633,53,2020-08-09,22:00,"478, 516, 370, 7"
370,Cody,Kluemper,13633,53,2020-08-09,22:00,"478, 634, 516, 7"
7,Jeannie,Tyson,13633,53,2020-08-09,22:00,"45168, 634, 35160, 516"
516,William,Piatkowski,10807,96,2020-08-11,17:30,"823, 923, 994, 965"
823,Miriam,Caban,10807,96,2020-08-11,17:30,"516, 923, 994, 965"
923,Pamela,Mcgregor,10807,96,2020-08-11,17:30,"823, 516, 994, 965"
994,Jeanetta,Koehler,10807,96,2020-08-11,17:30,"823, 923, 516, 965"
965,Nova,Crafford,10807,96,2020-08-11,17:30,"823, 923, 994, 516"
516,William,Piatkowski,10159,96,2020-08-12,8:00,"310, 37, 827, 386"
310,Elisabeth,Fried,10159,96,2020-08-12,8:00,"516, 37, 827, 386"
37,Charles,Perez,10159,96,2020-08-12,8:00,"310, 516, 827, 386"
827,Sandra,Page,10159,96,2020-08-12,8:00,"310, 37, 516, 386"
386,Jerry,Murgia,10159,96,2020-08-12,8:00,"310, 37, 827, 516"
516,William,Piatkowski,11370,2,2020-08-10,23:00,117
117,Justine,Ross,11370,2,2020-08-10,23:00,516
516,William,Piatkowski,10003,82,2020-08-14,13:00,None
516,William,Piatkowski,14731,10,2020-08-10,15:30,None
517,Susan,Anguiano,13906,13,2020-08-10,7:30,None
518,Norma,King,13841,95,2020-08-10,19:00,None
518,Norma,King,10652,47,2020-08-13,10:00,42
42,Jim,Zasso,10652,47,2020-08-13,10:00,518
519,Jesus,Moore,10361,85,2020-08-09,8:30,None
519,Jesus,Moore,13538,76,2020-08-12,13:00,None
519,Jesus,Moore,10980,51,2020-08-15,20:30,None
519,Jesus,Moore,13152,27,2020-08-14,14:30,"483, 309"
483,Edna,Hearnsberger,13152,27,2020-08-14,14:30,"519, 309"
309,Judy,Henig,13152,27,2020-08-14,14:30,"483, 519"
519,Jesus,Moore,14391,27,2020-08-10,11:30,None
521,Carmon,Higgins,10133,96,2020-08-11,16:30,None
521,Carmon,Higgins,12479,66,2020-08-14,21:30,None
521,Carmon,Higgins,14238,57,2020-08-14,10:00,None
524,Demarcus,Wilkison,12517,88,2020-08-09,18:00,None
525,Lisa,Lemm,14664,56,2020-08-11,9:30,"710, 133, 347"
710,Ronald,Foster,14664,56,2020-08-11,9:30,"525, 133, 347"
133,Marcus,Caruthers,14664,56,2020-08-11,9:30,"710, 525, 347"
347,Tina,Hernandez,14664,56,2020-08-11,9:30,"710, 133, 525"
525,Lisa,Lemm,10425,45,2020-08-15,10:30,"26, 980, 698, 58"
26,Margaret,Pilla,10425,45,2020-08-15,10:30,"525, 980, 698, 58"
980,Stan,Espinoza,10425,45,2020-08-15,10:30,"26, 525, 698, 58"
698,Sarah,Blacker,10425,45,2020-08-15,10:30,"26, 980, 525, 58"
58,Christopher,Forsythe,10425,45,2020-08-15,10:30,"26, 980, 698, 525"
528,Maude,Munoz,14317,96,2020-08-13,9:00,2
2,Ronald,Thomas,14317,96,2020-08-13,9:00,528
528,Maude,Munoz,11813,2,2020-08-09,13:30,"269, 439, 91, 364"
269,Leslie,Filgo,11813,2,2020-08-09,13:30,"528, 439, 91, 364"
439,Michelle,Lombardi,11813,2,2020-08-09,13:30,"269, 528, 91, 364"
91,George,Hammett,11813,2,2020-08-09,13:30,"269, 439, 528, 364"
364,Judith,Woodham,11813,2,2020-08-09,13:30,"269, 439, 91, 528"
528,Maude,Munoz,10377,30,2020-08-15,9:00,920
920,Patricia,Cason,10377,30,2020-08-15,9:00,528
528,Maude,Munoz,12378,68,2020-08-13,16:00,"25, 748"
25,Jami,Williams,12378,68,2020-08-13,16:00,"528, 748"
748,Angelika,Jaramillo,12378,68,2020-08-13,16:00,"25, 528"
529,Wade,Mittlestadt,13973,1,2020-08-14,16:00,725
725,Tiesha,Gardner,13973,1,2020-08-14,16:00,529
529,Wade,Mittlestadt,12027,42,2020-08-15,11:00,306
306,Emma,Worthington,12027,42,2020-08-15,11:00,529
529,Wade,Mittlestadt,13578,52,2020-08-13,21:30,None
529,Wade,Mittlestadt,12297,34,2020-08-09,22:30,None
529,Wade,Mittlestadt,11957,100,2020-08-15,9:30,"490, 838"
490,Joseph,Perry,11957,100,2020-08-15,9:30,"529, 838"
838,Rodney,Stith,11957,100,2020-08-15,9:30,"490, 529"
530,Caitlin,Goff,13237,66,2020-08-11,9:00,None
531,Gabriel,Cooper,11399,71,2020-08-14,17:30,None
531,Gabriel,Cooper,12280,50,2020-08-12,20:00,None
531,Gabriel,Cooper,10778,88,2020-08-11,20:30,"330, 991, 565, 273"
330,Richard,Knox,10778,88,2020-08-11,20:30,"531, 991, 565, 273"
991,Rhonda,Boyle,10778,88,2020-08-11,20:30,"330, 531, 565, 273"
565,Derick,Ellis,10778,88,2020-08-11,20:30,"330, 991, 531, 273"
273,Sallie,Bodi,10778,88,2020-08-11,20:30,"330, 991, 565, 531"
532,Robert,Jackson,14268,77,2020-08-12,7:30,"577, 67, 545"
577,Gene,Richardson,14268,77,2020-08-12,7:30,"532, 67, 545"
67,Elmira,Duffy,14268,77,2020-08-12,7:30,"577, 532, 545"
545,Gary,Petterson,14268,77,2020-08-12,7:30,"577, 67, 532"
532,Robert,Jackson,14705,91,2020-08-11,18:00,None
533,Javier,Mowers,11108,48,2020-08-09,15:30,None
533,Javier,Mowers,14651,74,2020-08-15,22:30,821
821,Eugene,Kaeo,14651,74,2020-08-15,22:30,533
533,Javier,Mowers,13462,17,2020-08-13,23:30,"660, 407, 54"
660,Michael,Cusson,13462,17,2020-08-13,23:30,"533, 407, 54"
407,Cynthia,Arnold,13462,17,2020-08-13,23:30,"660, 533, 54"
54,Frederick,Phan,13462,17,2020-08-13,23:30,"660, 407, 533"
533,Javier,Mowers,11970,92,2020-08-11,21:00,"770, 162, 509"
770,Stephanie,Johnson,11970,92,2020-08-11,21:00,"533, 162, 509"
162,Katherine,Peralta,11970,92,2020-08-11,21:00,"770, 533, 509"
509,Shavon,Heck,11970,92,2020-08-11,21:00,"770, 162, 533"
534,Marlene,Herman,14260,34,2020-08-15,15:00,None
534,Marlene,Herman,10441,40,2020-08-11,18:30,None
534,Marlene,Herman,11051,39,2020-08-09,10:00,None
534,Marlene,Herman,10437,89,2020-08-09,18:00,"920, 881, 781"
920,Patricia,Cason,10437,89,2020-08-09,18:00,"534, 881, 781"
881,Marlene,Morris,10437,89,2020-08-09,18:00,"920, 534, 781"
781,Phyllis,Hinson,10437,89,2020-08-09,18:00,"920, 881, 534"
535,Donald,Bravo,14172,80,2020-08-09,8:00,"910, 892"
910,Kimberly,Wong,14172,80,2020-08-09,8:00,"535, 892"
892,Patricia,Curnutte,14172,80,2020-08-09,8:00,"910, 535"
535,Donald,Bravo,14588,96,2020-08-09,21:00,"348, 998, 504"
348,Sadie,Smith,14588,96,2020-08-09,21:00,"535, 998, 504"
998,Craig,Baker,14588,96,2020-08-09,21:00,"348, 535, 504"
504,Sandra,Lanier,14588,96,2020-08-09,21:00,"348, 998, 535"
535,Donald,Bravo,11212,48,2020-08-12,21:30,None
536,Rosetta,Coston,13803,91,2020-08-09,20:30,None
536,Rosetta,Coston,14507,38,2020-08-13,21:30,None
536,Rosetta,Coston,12935,58,2020-08-09,8:00,None
536,Rosetta,Coston,14096,41,2020-08-15,11:30,None
536,Rosetta,Coston,11199,97,2020-08-14,11:00,"575, 584, 701"
575,Mattie,Hogue,11199,97,2020-08-14,11:00,"536, 584, 701"
584,Karen,Ramos,11199,97,2020-08-14,11:00,"575, 536, 701"
701,Kevin,Johnson,11199,97,2020-08-14,11:00,"575, 584, 536"
536,Rosetta,Coston,11175,20,2020-08-12,7:30,None
536,Rosetta,Coston,13824,87,2020-08-15,11:30,None
537,Ella,Wynn,10822,85,2020-08-15,14:00,None
537,Ella,Wynn,12909,6,2020-08-15,21:00,825
825,Stephanie,Shepherd,12909,6,2020-08-15,21:00,537
537,Ella,Wynn,12538,37,2020-08-09,15:00,None
537,Ella,Wynn,14430,6,2020-08-11,21:00,"232, 244, 353, 496"
232,Margaret,Bowman,14430,6,2020-08-11,21:00,"537, 244, 353, 496"
244,Carl,Wagner,14430,6,2020-08-11,21:00,"232, 537, 353, 496"
353,Donna,Parsons,14430,6,2020-08-11,21:00,"232, 244, 537, 496"
496,Kristen,Culver,14430,6,2020-08-11,21:00,"232, 244, 353, 537"
537,Ella,Wynn,10618,65,2020-08-13,7:00,"515, 2"
515,Marty,Warren,10618,65,2020-08-13,7:00,"537, 2"
2,Ronald,Thomas,10618,65,2020-08-13,7:00,"515, 537"
537,Ella,Wynn,12752,19,2020-08-15,15:30,None
537,Ella,Wynn,14497,21,2020-08-10,23:30,None
539,Timothy,Schwartz,10418,69,2020-08-15,19:30,140
140,Max,Wank,10418,69,2020-08-15,19:30,539
539,Timothy,Schwartz,14402,40,2020-08-12,8:00,None
539,Timothy,Schwartz,14978,95,2020-08-11,15:30,74
74,Joann,Sanders,14978,95,2020-08-11,15:30,539
539,Timothy,Schwartz,13194,46,2020-08-15,10:30,"130, 967, 912, 515"
